model_name,lags,out,Accuracy,Precision,Recall,F1_Score
GCRN,2,7,0.8846009314256996,0.6000343459335749,0.1212750606880235,0.2017681272837988
GCLSTM,2,7,0.8844683608538354,0.5956972951531215,0.1224474349127903,0.2031305398103781
LSTM,2,7,0.8850355156245626,0.6121335373991432,0.120262767252449,0.2010208758944391
GCRN,2,14,0.8804153954989611,0.5722013433673923,0.0685538149122492,0.1224262615954016
GCLSTM,2,14,0.8802110752482154,0.5628143907907698,0.0700134589637859,0.1245183122256893
LSTM,2,14,0.8809943847548304,0.6157314436051651,0.0586254698904257,0.1070545412354022
GCRN,6,8,0.89054135698668,0.6208941825149695,0.2262680182689094,0.3316635201912459
GCLSTM,6,8,0.8900530146464194,0.6099583683538464,0.2331228695555308,0.3373133494836339
LSTM,6,8,0.8855815351569687,0.5551117030724051,0.3491628829230255,0.4214475719854952
GCRN,7,12,0.885642516936621,0.5854425448359348,0.1886113433090295,0.2852991822198442
GCLSTM,7,12,0.8852614143081491,0.5786451290017809,0.1910092045096651,0.2871956489146156
LSTM,7,12,0.8834608738264726,0.562552690137383,0.2735410011532277,0.3612914948429784
GCRN,2,10,0.8824436200574219,0.5923962846869156,0.0883348140492211,0.153736216190052
GCLSTM,2,10,0.8822364051020714,0.5818982802991408,0.0917664881548628,0.158530319818572
LSTM,2,10,0.8826939484572695,0.5987793130530921,0.0900393245103903,0.1564940193052734
GCRN,2,11,0.881702443481579,0.5901837473883575,0.0806633264720579,0.1419171537263596
GCLSTM,2,11,0.8815281007966785,0.5808423642274152,0.0833292815673727,0.1457459416670605
LSTM,2,11,0.8821346982008318,0.6120005453517958,0.077128091182053,0.1369731100403407
GCRN,14,5,0.8973715052099452,0.6444003781752781,0.3031395912812457,0.4123077610411823
GCLSTM,14,5,0.8972907596547337,0.6390924892321792,0.3105570476114637,0.4179875573036174
LSTM,14,5,0.881644313765948,0.5023425190590574,0.4989206523863644,0.5003493572711084
GCRN,14,1,0.9281491085067326,0.8156151557781335,0.510989667710696,0.6283232355913002
GCLSTM,14,1,0.928469849256982,0.8128470555850473,0.5172768837527452,0.6322136487106358
LSTM,14,1,0.941325323372228,0.8581072968589061,0.6066371458400835,0.7107852222983488
GCRN,6,7,0.8923730182161821,0.6297716621295775,0.2439984756736102,0.3517235936632305
GCLSTM,6,7,0.892018315817656,0.6217150310598328,0.2493160453742517,0.3558900808610613
LSTM,6,7,0.8796736356506841,0.5100903336592814,0.395800746429531,0.4404492816151205
GCRN,1,9,0.8825200253280293,0.6710516216136571,0.0586342487477109,0.107842442104114
GCLSTM,1,9,0.8824576138838489,0.6667333012339354,0.058727413269848,0.1079452673221697
LSTM,1,9,0.8823554120679162,0.6420603885392551,0.0646377330383123,0.1174286082937548
GCRN,1,8,0.8833812280118917,0.6735653867718654,0.06532406422963,0.119096718617935
GCLSTM,1,8,0.8833478359016297,0.6711231422187486,0.0654703534853106,0.1193019955837604
LSTM,1,8,0.8830129564795175,0.6257558617062944,0.0767235088951455,0.1366115310123923
GCRN,1,3,0.8902773785347143,0.6635201889833731,0.1706259024717107,0.2714469018082385
GCLSTM,1,3,0.8902610978972257,0.6687109363679151,0.1664134240602497,0.2664993225836933
LSTM,1,3,0.8884714149032844,0.586685193345465,0.2336191357034324,0.3341626307303517
GCRN,10,2,0.915990483892362,0.7657283413124929,0.4234043777558786,0.5452850373238212
GCLSTM,10,2,0.9162395971058024,0.766388032371301,0.4257479085893498,0.5473834930934334
LSTM,10,2,0.9222178863458405,0.7189686958647336,0.5688047129570354,0.6350271113176565
GCRN,6,11,0.8866864716493315,0.5940514316789023,0.1913607364873008,0.2894691656040979
GCLSTM,6,11,0.8864310233251738,0.5901292680161315,0.1914563740907624,0.2891093702450075
LSTM,6,11,0.8857850088630034,0.5647317138140583,0.2526658657989303,0.3479607625669295
GCRN,3,11,0.8821087296206354,0.5681944849898096,0.1167698851372458,0.1936950894960205
GCLSTM,3,11,0.8819504442004218,0.5637019758852279,0.118051098434821,0.1952086029174237
LSTM,3,11,0.8834897321805399,0.5950227124153418,0.1233839066421807,0.2043636657121418
GCRN,7,14,0.8840731082094042,0.5686742565394237,0.1759083406670515,0.2686933736192043
GCLSTM,7,14,0.8837359097036496,0.5631035751241453,0.1770965813747167,0.2694474596674071
LSTM,7,14,0.875612816455208,0.5092346978161159,0.2911742119459009,0.3594885385536256
GCRN,14,11,0.8867182782021157,0.5733057249663969,0.2152141418931576,0.3129350184894154
GCLSTM,14,11,0.8866843102267083,0.5727676516229738,0.215488459407165,0.3131464402163542
LSTM,14,11,0.8601752499406189,0.4328458865795523,0.4096875740978242,0.4123256730231962
GCRN,14,6,0.8946988663067277,0.6241874643543295,0.2877094090216232,0.3938643505437788
GCLSTM,14,6,0.8945558077421278,0.6217616411633329,0.2892539417637171,0.3948180552495864
LSTM,14,6,0.8885900764583836,0.5536877846015794,0.4420925538772977,0.4849815824392288
GCRN,11,12,0.8857486558269094,0.5719699541695349,0.2005407778826631,0.2969512796841952
GCLSTM,11,12,0.8855497541980666,0.5690923839625073,0.2010823932531977,0.2971473840717993
LSTM,11,12,0.859254043315843,0.4332796791004689,0.3683073054067021,0.3860848622839806
GCRN,3,9,0.8838090864184853,0.5755340804600231,0.1350299767527223,0.2187155030989535
GCLSTM,3,9,0.8834637947190738,0.5654273044213793,0.140722362775938,0.2253368326959781
LSTM,3,9,0.8840754765779476,0.5671869578627573,0.1637550865753879,0.2536172310335513
GCRN,10,1,0.9281420912331146,0.8195720096935437,0.5070295568275912,0.6264820759740987
GCLSTM,10,1,0.928363734387636,0.8149808598763162,0.513960470893185,0.6303736211360568
LSTM,10,1,0.939897736073493,0.8366922250072768,0.6159916477661375,0.7088619739298896
GCRN,11,3,0.9063917949244574,0.7077672774605459,0.3643667862840825,0.4810521170415374
GCLSTM,11,3,0.9064247133543566,0.7035279436054505,0.3702167007632198,0.4851129044355108
LSTM,11,3,0.9043463452413044,0.6114200802625457,0.5403303932043253,0.5736153070529253
GCRN,10,7,0.8928127072556041,0.6199020834956422,0.2578900027025856,0.3642433920535859
GCLSTM,10,7,0.8925888343576368,0.6156061191727035,0.2607134826013315,0.3662610821340692
LSTM,10,7,0.877899097532338,0.4975893553688689,0.4320054216755618,0.4571553815621557
GCRN,4,4,0.8928616271839036,0.6353475767440812,0.2447951571263242,0.3533964244259649
GCLSTM,4,4,0.8928339423986099,0.63201457352145,0.2491120804771655,0.3573404203554814
LSTM,4,4,0.8851677697988807,0.5378543696630681,0.3486231638921036,0.4204547944989166
GCRN,8,1,0.927385619244759,0.8230795318212356,0.5017079795781958,0.6234067420620629
GCLSTM,8,1,0.9278115390185104,0.8177867137518537,0.5113557176785131,0.6292432591046369
LSTM,8,1,0.938341468401012,0.8234766545274634,0.6194248901403643,0.7063847854710008
GCRN,12,13,0.8845476220137101,0.5624177207766473,0.1967036741055801,0.2914458602480462
GCLSTM,12,13,0.8844855134932222,0.5613978260564869,0.1972012161159581,0.2918509693047267
LSTM,12,13,0.8351925161491789,0.3543527159500441,0.4217039492947451,0.3824635793799732
GCRN,9,14,0.8839348133889817,0.5642977380227227,0.1815558217832579,0.27470035433252
GCLSTM,9,14,0.883671907630708,0.5602912609140375,0.1820558225476292,0.2748052308658303
LSTM,9,14,0.8807562782060417,0.5261725682974203,0.2728052478677861,0.3564290354163589
GCRN,4,11,0.8833828549023085,0.5756525306202211,0.1464418973554048,0.2334775786673803
GCLSTM,4,11,0.8831919103749456,0.5700142807432911,0.1503490398597554,0.2379198783838307
LSTM,4,11,0.8840593916521673,0.5705547665197054,0.1858985715761027,0.2793608802205026
GCRN,2,4,0.8891893468946188,0.6559454605454363,0.154743701593519,0.2503977685910484
GCLSTM,2,4,0.8891602139820943,0.647788253939461,0.1607161043354402,0.2575268135904855
LSTM,2,4,0.8900455734157914,0.6487469681347965,0.1760619602955577,0.2769426055240311
GCRN,3,13,0.8813970562949207,0.5630332715701037,0.1012533051987261,0.171636405438391
GCLSTM,3,13,0.8810943927285617,0.5532465565969007,0.1050090790784462,0.1764885424383748
LSTM,3,13,0.8823621064103886,0.5816550136775017,0.1110192546218286,0.1860889666825456
GCRN,4,10,0.8842902412829629,0.57778393656792,0.1592360213931,0.2496225520124224
GCLSTM,4,10,0.8839635957536938,0.5709685369133896,0.1614636788061772,0.2517125556277935
LSTM,4,10,0.8852382236028566,0.5755233966021125,0.1993426329370206,0.2953330687882494
GCRN,7,6,0.894642340118124,0.637939403657297,0.2722286852722881,0.3815968822835301
GCLSTM,7,6,0.8943027154852116,0.6323810008156038,0.274357112314539,0.3826812979000099
LSTM,7,6,0.8811652953031335,0.5174661388724332,0.4385054190086929,0.4676799002470357
GCRN,13,4,0.9011662196086524,0.6701855694841787,0.3268484226334059,0.4394003491447078
GCLSTM,13,4,0.9010953351215653,0.6660706535886798,0.3316949662834943,0.44285041700985
LSTM,13,4,0.8894250576017058,0.53468326413959,0.5188957526996781,0.5265414936516135
GCRN,8,11,0.8867364921264643,0.5898648886470109,0.2002358542524392,0.2989746639194954
GCLSTM,8,11,0.8863576026435822,0.5847408138898526,0.1997158085848356,0.2977230972182151
LSTM,8,11,0.8662834472862327,0.4686089846593841,0.3452635412090511,0.3836391150487713
GCRN,5,13,0.883564679242488,0.5728136715494492,0.1595420787492888,0.2495520446553555
GCLSTM,5,13,0.883092199763509,0.563123866299082,0.1634810690860103,0.2533848967631151
LSTM,5,13,0.8831510447666435,0.5573808667340485,0.2172638731152465,0.3101119877860289
GCRN,9,4,0.9005550920161397,0.6752251353070281,0.3199481828098983,0.4341343780346426
GCLSTM,9,4,0.9007306522213522,0.6749865737089203,0.3230557788367686,0.4369486742088243
LSTM,9,4,0.8947733720139148,0.5685633689634486,0.4887477033932365,0.5255673784506069
GCRN,2,9,0.883192155867149,0.5914744819809215,0.0979593705473964,0.1680683358115698
GCLSTM,2,9,0.8830533888059271,0.5857896120093686,0.0994508274688885,0.170033627821238
LSTM,2,9,0.8836268845254379,0.6027252933877535,0.0994555637563495,0.1707269310636339
GCRN,14,7,0.8931050136191031,0.612192198377739,0.2669832482520323,0.3717980035549983
GCLSTM,14,7,0.892823093556915,0.6076020242191998,0.2696950194635191,0.3735216235937558
LSTM,14,7,0.8744438994746696,0.4709084194460698,0.4748961216673019,0.4726879463211119
GCRN,12,8,0.8908405335465457,0.6036551437509182,0.2484950320660013,0.3520552681244898
GCLSTM,12,8,0.8906588947350322,0.6009787992578909,0.2495224768172084,0.3526083471989144
LSTM,12,8,0.8719379320127928,0.4774236837240175,0.4378744410286334,0.4487410189634774
GCRN,5,10,0.885998399719309,0.5884614514896123,0.1895656606057602,0.2867239574480797
GCLSTM,5,10,0.8856855662383563,0.5846498220891722,0.1877886599580208,0.2842542621681319
LSTM,5,10,0.88652727965119,0.5832471490847384,0.2451155135370468,0.3423365634304061
GCRN,3,14,0.8806462076216022,0.5533859318944241,0.0999512005325046,0.1692678664492425
GCLSTM,3,14,0.880469275815144,0.5479689061077619,0.1014633279823817,0.1711924513880678
LSTM,3,14,0.8813818759733337,0.5758930986304699,0.1023568578391272,0.1730359650276533
GCRN,2,3,0.8919470483571678,0.6596563484716037,0.2025500429411376,0.3099235533924921
GCLSTM,2,3,0.891869263089166,0.6562439484102685,0.2045564793929727,0.3118777746826333
LSTM,2,3,0.8923581344537578,0.6282075243107543,0.2540713861021716,0.3604163850295524
GCRN,11,9,0.8892474332374259,0.5965489138142085,0.2318292932000663,0.333878722468416
GCLSTM,11,9,0.8890817925115873,0.5946446450502301,0.2313732623597442,0.3331064579302963
LSTM,11,9,0.890374229589127,0.5835300551320135,0.3352761715109971,0.4220969259066135
GCRN,4,5,0.8905736798616612,0.6134505617616623,0.2311687719977674,0.3357943457188575
GCLSTM,4,5,0.8901938616442207,0.6045240159502754,0.2381485425945121,0.3416756120724871
LSTM,4,5,0.8868001669605514,0.5508537913479561,0.3224445570831388,0.4049006895440026
GCRN,3,12,0.8815051766655684,0.5680475115725487,0.1074534988246069,0.1806810695765136
GCLSTM,3,12,0.8812812229453437,0.5594165264304334,0.1122180478683137,0.186935283556255
LSTM,3,12,0.8824821893893688,0.5860173465900378,0.1166061427699402,0.1941927969674106
GCRN,12,12,0.8857323026206876,0.5707796195621477,0.2029481965895101,0.2994233112187139
GCLSTM,12,12,0.8855175084393198,0.5678403248827337,0.2032140391681113,0.2992971030428467
LSTM,12,12,0.8676622256771249,0.464458234030802,0.3503106481797201,0.3893881194758352
GCRN,12,4,0.901049511675092,0.6694836767615546,0.3259256169268103,0.4384106165129863
GCLSTM,12,4,0.9010272877334158,0.664832529107377,0.3324523634200398,0.4432415869561205
LSTM,12,4,0.8928609993466076,0.5618864738033327,0.4998948059532576,0.525059726260876
GCRN,5,8,0.888648639975354,0.6019909737090146,0.2135238052801604,0.3152286291477313
GCLSTM,5,8,0.8881362506364752,0.5918494960242392,0.2194261780104712,0.3201300038145823
LSTM,5,8,0.8845406467016674,0.5463785065583224,0.3075548624262002,0.3895766270038406
GCRN,13,7,0.8927076240585989,0.6149929012934068,0.2644403687894686,0.3698364228769176
GCLSTM,13,7,0.8925060549340958,0.6105110998610881,0.2685326197957175,0.3729785066495095
LSTM,13,7,0.871962928573885,0.4642915971305427,0.4839852203638794,0.4737505668082674
GCRN,13,1,0.9281918967605012,0.8177373342397974,0.5093595420671779,0.6277143900478404
GCLSTM,13,1,0.9284111437728116,0.8114140408111187,0.5181034668970732,0.6323920105940224
LSTM,13,1,0.940574475095097,0.8390710966895742,0.620429852035857,0.7126729292488015
GCRN,10,4,0.9005631362078482,0.6729286987943567,0.3231950106218063,0.4366429595075191
GCLSTM,10,4,0.9005892370426472,0.6716772717898096,0.3253423379456852,0.4383385972294545
LSTM,10,4,0.8920352232905022,0.5518877311146091,0.5072615835103634,0.5284188853367742
GCRN,7,9,0.8895653602638024,0.6067541195294479,0.2207120655101546,0.323680445275847
GCLSTM,7,9,0.8893187332592059,0.6047635654534144,0.2182351702217286,0.3207245234628351
LSTM,7,9,0.8802842448349516,0.5241663546658996,0.336473531701962,0.4020767371984806
GCRN,4,2,0.9040053495523585,0.7191628913928889,0.3253098365087722,0.4479662890468507
GCLSTM,4,2,0.9041499067235694,0.7153282587967806,0.3313407988161471,0.4528880916042035
LSTM,4,2,0.9016099767447804,0.6168128367569222,0.4959390429573557,0.5456371173048017
GCRN,7,4,0.9006524352934633,0.6814713142642436,0.3133239076764081,0.429235991600819
GCLSTM,7,4,0.900605111484795,0.6761850143000631,0.3193891026009071,0.4338429242138647
LSTM,7,4,0.900568014068778,0.6252972993787408,0.4397930183154389,0.5129840728086895
GCRN,9,8,0.8910263635269438,0.6119393677389823,0.2375205533974113,0.3422082045541282
GCLSTM,9,8,0.8908747291860106,0.6082605771549081,0.2405434561404456,0.3447482503858948
LSTM,9,8,0.8631928109632382,0.4309127260755213,0.4438667581551739,0.4366193504051403
GCRN,7,13,0.8844855790723942,0.5757659821766195,0.1828699697218728,0.2775662675967367
GCLSTM,7,13,0.884155033899695,0.5704628104022091,0.1838056706637863,0.2780179380022313
LSTM,7,13,0.8703850121816694,0.5037172198993846,0.3056766583759676,0.3607525131019476
GCRN,14,10,0.888233948737881,0.5824977037445584,0.2263002807781939,0.3259495301653408
GCLSTM,14,10,0.8879829155060353,0.5788186891955115,0.2276939011388803,0.3268007059974615
LSTM,14,10,0.8567153894323164,0.4073895827509265,0.4384886003474648,0.4223011351541875
GCRN,12,14,0.8840976703075472,0.555522921791274,0.189316337829883,0.2823853865478171
GCLSTM,12,14,0.884033517918661,0.5549739698825804,0.1883412506637796,0.2812270498781789
LSTM,12,14,0.8430199349674528,0.3688822149925033,0.3996513355864107,0.3806628298194491
GCRN,10,12,0.8858571397724084,0.5742338951670254,0.1987034491339777,0.2952287421660846
GCLSTM,10,12,0.8856725040127256,0.5722152163135156,0.1973903877927768,0.2935221579163375
LSTM,10,12,0.8704476402294631,0.4754851844654411,0.3443037066016776,0.3892760169109441
GCRN,8,13,0.8850118944992301,0.5747215163876624,0.1826111268886232,0.2771455431279253
GCLSTM,8,13,0.8846471232121293,0.5684965618860046,0.184593809784846,0.278668244926768
LSTM,8,13,0.8491562097723916,0.3696549061145554,0.3511860653012881,0.3596873341176886
GCRN,1,1,0.9001181194167801,0.6942072535437943,0.3042709514719038,0.4230949686022976
GCLSTM,1,1,0.9000831838821689,0.6972866301859473,0.3003430567980896,0.419839367295109
LSTM,1,1,0.8997438343445134,0.6583532892870598,0.3474707485964257,0.4548526962830509
GCRN,1,10,0.8823757921175479,0.6722141183755272,0.0526737481461555,0.0976888183264831
GCLSTM,1,10,0.8823225806451613,0.6658531100046203,0.0532876494136719,0.0986749411870343
LSTM,1,10,0.8821696040802879,0.6309332463417406,0.0612825241309495,0.1116675278983375
GCRN,5,2,0.9100751322480898,0.7430403265811428,0.3806136968368929,0.5033532841849128
GCLSTM,5,2,0.9103164583918972,0.7391695930946257,0.3878669303774954,0.5087462680393557
LSTM,5,2,0.905664988542758,0.6256444991977211,0.5307111654975171,0.5741021955861532
GCRN,6,9,0.8888804643571468,0.6120592912708462,0.2117294158973488,0.3146066746443122
GCLSTM,6,9,0.888509575773481,0.6023209467942523,0.2191398112589446,0.3213419001000348
LSTM,6,9,0.8930294796805714,0.6298923328739143,0.2726439140679578,0.3802341132441225
GCRN,14,12,0.8861922179123388,0.5675556277507807,0.2040593357285747,0.3001694168213838
GCLSTM,14,12,0.8859156188443148,0.5629607166730276,0.2069877934578834,0.3026516806230127
LSTM,14,12,0.8570256163278056,0.4204634187776913,0.3974440682105757,0.3994016784262119
GCRN,5,3,0.9016269567464272,0.6887051007809957,0.3241690186313583,0.4408277253736748
GCLSTM,5,3,0.9015461455680208,0.6834618929691885,0.329751067582291,0.4448209398026574
LSTM,5,3,0.8992804227395726,0.6115006064653954,0.4530973535353055,0.5181949389767468
GCRN,12,11,0.8869833320573749,0.5785142015847525,0.2109248849477762,0.3091229111527749
GCLSTM,12,11,0.8868242651951922,0.5755909412761536,0.2129113943949621,0.3108294652468105
LSTM,12,11,0.8600057555538543,0.4315824804538061,0.3938860206799249,0.4024629660422835
GCRN,9,11,0.8866635247554469,0.5875366040230645,0.2028207909411232,0.3015230849007593
GCLSTM,9,11,0.8863915696738351,0.5834128063841575,0.2034345303584595,0.3016605751806975
LSTM,9,11,0.8807863531633263,0.5286210442724337,0.3164510932881322,0.3905909128648436
GCRN,5,4,0.8967518506214169,0.6549651695910729,0.2890729101753761,0.4011085706923401
GCLSTM,5,4,0.8962082492141781,0.6444898044846993,0.2949488115374343,0.404687103060983
LSTM,5,4,0.8842971897813328,0.5208409601355097,0.4347376480014244,0.4734377679613673
GCRN,11,1,0.9281237778605018,0.819961763545239,0.5064621809410663,0.6261581231338031
GCLSTM,11,1,0.9284647146665296,0.813877993573015,0.5161651726248335,0.6316974747625219
LSTM,11,1,0.9397820366353028,0.8270615824383635,0.6255563955790763,0.7116478027887664
GCRN,10,9,0.8893681580063506,0.6001633364700723,0.2277767140249428,0.3302134012920953
GCLSTM,10,9,0.8891243203380828,0.5964916532056126,0.2287489309284009,0.3306651290769672
LSTM,10,9,0.8809042225966811,0.536764872959921,0.3591740703863976,0.4182924546771921
GCRN,8,12,0.885536512603597,0.5828658707161193,0.1905545438830385,0.2872026304169348
GCLSTM,8,12,0.8852362959524054,0.5773933673722672,0.192915227105351,0.2891846936052583
LSTM,8,12,0.8626154613294817,0.4576825525379304,0.3464603959809895,0.3790189690789725
GCRN,5,7,0.8902420164759228,0.6096736038451513,0.2301939225147707,0.3341570534453179
GCLSTM,5,7,0.8898155276127884,0.6012180621619168,0.2352436112640773,0.3381463445458047
LSTM,5,7,0.8812784641217437,0.5151876060844275,0.3369846331144582,0.403949007255319
GCRN,11,4,0.9006438348544558,0.6722916123564394,0.3253541798243096,0.4384896685286536
GCLSTM,11,4,0.9005852149467929,0.6708441035182879,0.3264343026927714,0.4391598066671342
LSTM,11,4,0.8998871673748123,0.6186942131835648,0.463173192857553,0.5241865286231355
GCRN,12,3,0.9061828741440566,0.7052132183841636,0.3645665745181367,0.4806261463978868
GCLSTM,12,3,0.9065367615282252,0.7052003081562284,0.3696709962102519,0.4850461702880048
LSTM,12,3,0.90543014318376,0.6276586790456772,0.5288888037140489,0.5708677023423664
GCRN,10,11,0.8871625158758668,0.5836076886248847,0.2050005960576355,0.3034130236797868
GCLSTM,10,11,0.8869290743805222,0.580195418863398,0.2054529448522235,0.3034368370953917
LSTM,10,11,0.8672487706631646,0.4699237563553559,0.3765534506497028,0.4035656057097124
GCRN,7,1,0.9275110100261514,0.8236605562734892,0.502494418135017,0.6241797254225208
GCLSTM,7,1,0.9276905778027652,0.8197350514503775,0.50816161099023,0.6273889678614117
LSTM,7,1,0.9369081631783838,0.8097678304964837,0.6191063327502595,0.7015239893274093
GCRN,1,14,0.8800105748112885,0.6670692145514114,0.038093329682125,0.0720705376825331
GCLSTM,1,14,0.8798947897965906,0.6543732188173046,0.0384394282527568,0.0726122658134121
LSTM,1,14,0.8799899508729722,0.6586127415766467,0.0392872348293293,0.074148535390707
GCRN,8,8,0.8910990319474535,0.6142412537295276,0.2352452270193656,0.3401935944669935
GCLSTM,8,8,0.890914813955088,0.6103438795338032,0.2378128483722069,0.3422407181800543
LSTM,8,8,0.8703318331098042,0.4700619498576411,0.4237443292433648,0.4377218545513971
GCRN,13,5,0.8974922108738264,0.6458396579021702,0.3030894968111829,0.4125522483268512
GCLSTM,13,5,0.8972231507273289,0.6386442276119336,0.310045099501227,0.4174228332205169
LSTM,13,5,0.8890952233570617,0.5586382691002129,0.4593943781263799,0.4959035014578264
GCRN,3,7,0.8852744931250462,0.5820182276465907,0.1635461031660985,0.2553053068143781
GCLSTM,3,7,0.8851291449599696,0.5786251538586218,0.1649868302688284,0.2567530818195326
LSTM,3,7,0.8867829549340371,0.5956998214360685,0.184238417163251,0.2810790526536431
GCRN,1,12,0.8810860942454077,0.6717999289493475,0.0434656767056392,0.0816485999218099
GCLSTM,1,12,0.881028757985358,0.6595609283414474,0.044982751715593,0.0842201855844448
LSTM,1,12,0.8810441760194658,0.659997851327474,0.045164997739516,0.0845406012921297
GCRN,9,10,0.8880128271261049,0.5955953468240405,0.2122655452998888,0.3129774014139779
GCLSTM,9,10,0.8875988514047938,0.5884368602220384,0.2152069868895664,0.3151491169144308
LSTM,9,10,0.8609448743079199,0.4387069072688677,0.3986441725603762,0.4077081672776212
GCRN,9,5,0.8972150152540126,0.6540253130810145,0.2942580176892645,0.4058754452606644
GCLSTM,9,5,0.8970907923956716,0.6491407792004165,0.2994273796306655,0.4097732942444834
LSTM,9,5,0.8871514918124677,0.5422739690554443,0.464675405151862,0.495130590169121
GCRN,7,10,0.8881970150280271,0.6012441964720201,0.2068413770605329,0.307792136585413
GCLSTM,7,10,0.887771966023591,0.5940802992933345,0.2088633856482031,0.3090484423697049
LSTM,7,10,0.8923666391554044,0.6179921888347976,0.2742010762488392,0.3796353975659294
GCRN,12,10,0.8882454881129753,0.5838158862102562,0.2235314114275712,0.3232756130226119
GCLSTM,12,10,0.8880573341106865,0.5818722030031562,0.2226115409818991,0.3219880586187523
LSTM,12,10,0.8575783032109003,0.410099350042365,0.4240265704990503,0.4154879282168277
GCRN,14,14,0.8842182148156688,0.5562209316483322,0.1921181054390825,0.2855843333348384
GCLSTM,14,14,0.8837752224259395,0.5492850804715872,0.1960755700272098,0.288963783650338
LSTM,14,14,0.8454254821966274,0.3833422911212261,0.4146263074915509,0.3932276265917142
GCRN,3,1,0.9059788097327688,0.7262435541830315,0.3513845546953698,0.4736088747674862
GCLSTM,3,1,0.906103967133463,0.7236737495300856,0.3558435886417909,0.4770885781912286
LSTM,3,1,0.90875228416496,0.6753698395168521,0.4700765714044196,0.5530035837390691
GCRN,12,5,0.8974250146153582,0.6469124122203336,0.3000983067779555,0.409993356256096
GCLSTM,12,5,0.8973633549984525,0.6424682752279742,0.3061510507532268,0.4146913108512125
LSTM,12,5,0.8898085903916917,0.5610061962022871,0.4593321219930649,0.4973890764355885
GCRN,13,9,0.8896803879088001,0.5916347811483698,0.2355763802641978,0.3369563569103359
GCLSTM,13,9,0.8895308673965149,0.5887037884860816,0.237967063984903,0.3389178656624539
LSTM,13,9,0.8588766863644107,0.4176234333892938,0.4601703253278278,0.4371762896883077
GCRN,8,10,0.8879965438976581,0.5954470505177929,0.2121002877341685,0.3127809341068293
GCLSTM,8,10,0.8877691461191926,0.5917363934930892,0.2131908445877789,0.3134457091907404
LSTM,8,10,0.8665772722583307,0.473701770827386,0.360197393365946,0.3936711554013746
GCRN,7,7,0.8925409682248315,0.6251809569724582,0.2546546614044032,0.3618843801331859
GCLSTM,7,7,0.892172964791991,0.6197094276897547,0.2559625988334612,0.3622821192661073
LSTM,7,7,0.8804297163199901,0.5119389472900201,0.4042889558875064,0.4472484041242504
GCRN,1,6,0.8852578376337032,0.6752257025431745,0.0827105172160617,0.1473680298652468
GCLSTM,1,6,0.88525437348621,0.6684804992017084,0.0851023868959931,0.150983127754225
LSTM,1,6,0.8848093157172915,0.6291039327216345,0.0955634713491954,0.1658457947255921
GCRN,10,13,0.8848061683301692,0.5679868724292063,0.1912979682233567,0.2861807536689417
GCLSTM,10,13,0.884616693491993,0.5659744991409389,0.1895837598765391,0.2840143664285373
LSTM,10,13,0.8672970535327209,0.4651769163864825,0.3351010384538332,0.3790219806126588
