Identificador,tipo_grafo,RMSE,MAE,R2
LSTM_k1_h256_lags9_out13_alpha0.01,grafo_original,591.5041127281849,7.524937126163567,0.0053540450089858
GCRN_k1_h256_lags4_out3_alpha0.01,grafo_original,583.1976381647052,7.684992399191367,0.022656399564287
GCLSTM_k1_h256_lags4_out3_alpha0.01,grafo_original,584.5041525411594,7.7582919796882335,0.0182725391923448
LSTM_k1_h256_lags4_out3_alpha0.01,grafo_original,581.7719573081449,7.502268637660308,0.027428858880537
GCRN_k1_h256_lags14_out3_alpha0.01,grafo_original,585.9993239400231,6.971096109330929,0.022234440799208
GCLSTM_k1_h256_lags14_out3_alpha0.01,grafo_original,587.3775148627143,7.045464370421072,0.0176301623946535
LSTM_k1_h256_lags14_out3_alpha0.01,grafo_original,606.8077504108018,20.653651212793772,-0.0484384775896113
GCRN_k1_h256_lags8_out2_alpha0.01,grafo_original,581.0164694069659,7.220304845742478,0.0390418580734393
GCLSTM_k1_h256_lags8_out2_alpha0.01,grafo_original,582.994878550727,7.399207315677174,0.0324864161905377
LSTM_k1_h256_lags8_out2_alpha0.01,grafo_original,602.8497020217909,16.535861890530043,-0.0345375468716576
GCRN_k1_h256_lags10_out8_alpha0.01,grafo_original,589.5525013607242,7.479106472281005,0.0057429397885289
GCLSTM_k1_h256_lags10_out8_alpha0.01,grafo_original,589.8976929181066,7.657533817535187,0.0045783064636605
LSTM_k1_h256_lags10_out8_alpha0.01,grafo_original,600.768614427241,18.34084367018657,-0.0324488730557422
GCRN_k1_h256_lags2_out13_alpha0.01,grafo_original,590.0630909222288,9.334802172875737,0.0046587354254209
GCLSTM_k1_h256_lags2_out13_alpha0.01,grafo_original,590.5463322546692,9.408729301058743,0.003027778394357
LSTM_k1_h256_lags2_out13_alpha0.01,grafo_original,589.9970062928858,9.1434720797124,0.0048816703267317
GCRN_k1_h256_lags11_out13_alpha0.01,grafo_original,592.2303056405912,8.067582286738888,0.00291025574171
GCLSTM_k1_h256_lags11_out13_alpha0.01,grafo_original,592.5459877856308,8.186411918938031,0.0018470235143689
LSTM_k1_h256_lags11_out13_alpha0.01,grafo_original,591.6588773421306,7.433910857979687,0.0048334968655146
GCRN_k1_h256_lags6_out10_alpha0.01,grafo_original,590.679638737261,8.22293899811732,0.003709641157794
GCLSTM_k1_h256_lags6_out10_alpha0.01,grafo_original,591.1784541862837,8.27894953066367,0.0020262689590611
LSTM_k1_h256_lags6_out10_alpha0.01,grafo_original,595.9065197024245,14.171037143078973,-0.0140005904809339
GCRN_k1_h256_lags12_out9_alpha0.01,grafo_original,590.6549995278871,7.533172392006823,0.0049757233449684
GCLSTM_k1_h256_lags12_out9_alpha0.01,grafo_original,591.147749186692,7.699426624913509,0.0033148125796363
LSTM_k1_h256_lags12_out9_alpha0.01,grafo_original,602.3732719994807,18.93417291132676,-0.0348982964884089
GCRN_k1_h256_lags11_out11_alpha0.01,grafo_original,591.6428942836113,7.798482522281749,0.0035579653587591
GCLSTM_k1_h256_lags11_out11_alpha0.01,grafo_original,591.880608926115,7.989477347680922,0.0027570868356231
LSTM_k1_h256_lags11_out11_alpha0.01,grafo_original,600.7035716665087,18.038352429200494,-0.027196292581006
GCRN_k1_h256_lags7_out11_alpha0.01,grafo_original,590.78126808328,8.131444672365102,0.0040118546072811
GCLSTM_k1_h256_lags7_out11_alpha0.01,grafo_original,591.1679937758392,8.296245864396663,0.0027074653983122
LSTM_k1_h256_lags7_out11_alpha0.01,grafo_original,590.0120339473291,7.578647086514849,0.0066038570138912
GCRN_k1_h256_lags4_out8_alpha0.01,grafo_original,589.3110496052199,8.254344130674886,0.0049097640979967
GCLSTM_k1_h256_lags4_out8_alpha0.01,grafo_original,589.9725523590549,8.385992858092445,0.0026745845151775
LSTM_k1_h256_lags4_out8_alpha0.01,grafo_original,587.8970953223422,7.471577252233386,0.0096792267483552
GCRN_k1_h256_lags8_out6_alpha0.01,grafo_original,587.3339228367797,7.4303337078152465,0.0096202597989567
GCLSTM_k1_h256_lags8_out6_alpha0.01,grafo_original,588.31851562551,7.670340095853115,0.0062967412825211
LSTM_k1_h256_lags8_out6_alpha0.01,grafo_original,599.3336323913516,17.596413728026448,-0.0312628637432283
GCRN_k1_h256_lags13_out10_alpha0.01,grafo_original,591.2707042763939,7.650934013094539,0.0039508543820146
GCLSTM_k1_h256_lags13_out10_alpha0.01,grafo_original,591.4517554405427,7.731512339697611,0.003340802341478
LSTM_k1_h256_lags13_out10_alpha0.01,grafo_original,601.9721214391905,18.76227773260343,-0.0324312127491057
GCRN_k1_h256_lags14_out8_alpha0.01,grafo_original,589.9395799248581,7.322645250011948,0.0060707335819121
GCLSTM_k1_h256_lags14_out8_alpha0.01,grafo_original,590.3836843773839,7.436139399280696,0.0045736369234003
