param_config,K,hidden_channel,model,lag,out,num_reps_found_for_config,node_id,RMSE,MAE
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,110,0.007532773051228392,0.006705912354669219
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,111,0.05769513894151405,0.0320019058252467
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,112,0.01447767287141482,0.005285080061730917
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,113,0.4007645111546758,0.14166761881936302
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,114,0.00689200430499594,0.004226475009275514
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,115,0.012721946096756122,0.007143629125815855
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,116,0.002188336329123893,0.001956775722919426
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,117,5.581248062081104,1.5214290022585344
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,118,0.010830181595212941,0.00564808558296345
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,119,0.017575526061654953,0.017185072891522855
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,120,0.05743149864906377,0.014415030541994599
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,121,0.004135224175113938,0.0019751433661208623
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,122,0.01251100370070774,0.005662032480434098
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,123,0.8733530832720522,0.23778062044795828
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,124,0.0012706524158196404,0.0011800665642517695
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,125,0.04424147398987412,0.023224748311650837
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,126,0.5005488957583095,0.12593840799902592
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,127,0.0020700316460255286,0.001393760855266881
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,128,0.007722568369491556,0.0047221415006349285
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,129,0.04111539851081297,0.016736211328147173
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,130,0.5259927536114077,0.1839236229745104
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,131,0.4877222587325996,0.19243049085617595
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,132,0.005113954339927938,0.0027315800340847606
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,133,0.0027609280210755265,0.0021666357126924668
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,134,0.007599724447362388,0.004848213846269725
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,135,2.3726851754590257,0.2556072578020983
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,136,0.09777854597771651,0.047075294255100264
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,137,0.1165847923887778,0.04661792410346714
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,138,0.6087856832385321,0.4883241184035173
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,139,2.4602178959037575,0.9813825055665367
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,140,0.16743098670065196,0.15822193812960123
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,141,0.0011047450113974833,0.0010728968258948092
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,142,0.005893830709525893,0.0055456215180369394
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,143,0.0075084384790543735,0.0035232130800273275
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,144,0.011848223099433175,0.006457631319654455
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,145,0.20086759597002893,0.15265604955388082
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,146,0.027139599366610336,0.012260583265950394
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,147,0.10459710849923111,0.0256924239451908
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,148,0.08134859979343048,0.04621417113881379
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,149,0.01058294693823767,0.007532126919352328
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,150,0.007731202886000373,0.004372883113173425
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,151,0.05047624790530602,0.02142921273571132
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,152,0.011911125939396257,0.007080847356840974
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,153,0.016738739042322957,0.008442746827982812
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,154,0.17611776797185424,0.026464482633354432
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,155,0.004892772598043849,0.004685957996661801
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,156,0.0035154497737903945,0.0033230828795228987
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,157,0.05787249668305172,0.03340818981925293
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,158,0.5946036887264399,0.297805979956054
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,159,0.005126205271834561,0.0031966493300214045
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,160,54.934431493460856,34.478850405418605
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,161,0.009768375392072207,0.005122623401154799
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,162,0.013984468580726358,0.009677627336492802
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,163,0.3811665731174193,0.1081804131068931
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,164,0.004196077668568631,0.0029482060393150452
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,165,6.023665076666085,1.734609599724513
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,166,0.12115219761803322,0.0314039975123813
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,167,0.09091480176680582,0.015827142691982758
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,168,0.19539924998638245,0.05623690555296911
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,169,0.49916329695303296,0.1204732123168305
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,170,0.08073862195168326,0.06229540936982018
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,171,0.06136114899142262,0.026756287111982257
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,172,0.04797610177649051,0.030033008463567656
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,173,0.015428073254110974,0.0069462056278328565
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,174,0.6191513926143445,0.09204611601829134
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,175,0.00740552184023746,0.003428396876652189
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,176,9.87365320110747,3.4463384633117093
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,177,0.5785188260878026,0.1471961754124698
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,178,0.07275154718206377,0.016587971147964505
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,179,0.0011047450113974833,0.0010728968258948092
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,180,0.6185910983730412,0.2603428137697997
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,181,0.010591542349000563,0.010291612041837839
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,182,0.0015310541957753105,0.0013985962844365264
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,183,0.22789648561231435,0.09835735762262816
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,184,0.00398539093153487,0.003760255878443829
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,185,0.0012494615680482288,0.0012171478147606938
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,186,0.000582330835585838,0.0005209448817225649
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,187,0.058164570094829296,0.027240948382250385
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,188,0.020945775017520738,0.009676549974334236
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,189,1.3834699301301738,0.45612358729969565
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,190,0.10002700750112689,0.047189804411485924
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,191,0.20033854121645042,0.04689344169255275
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,192,0.08570934519293377,0.04362253628253873
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,193,0.24697547480139045,0.08978471991020284
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,194,5.227446253911767,1.7436730570141947
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,195,0.009055137986210686,0.004412704994975647
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,196,0.11028426199572737,0.05409882452332489
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,197,0.7140160809298612,0.21391284416541845
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,198,0.002570517988174605,0.0024955279078415957
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,199,0.06496418398957945,0.0396529547800221
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,200,0.194109234974697,0.08371436154424584
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,201,1.2286386442410382,0.30839663131536826
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,202,0.0016724203418439824,0.0014931696835859003
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,203,0.09186102447903428,0.019008239114232578
K3_hc128_lag14_out7,3,128,GCRN,14,7,2,204,0.5533622830557774,0.13427117941225775
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,0,0.007606739634591536,0.004643726265911201
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,1,0.048508046258511316,0.01738599412229247
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,2,0.004750114373200706,0.0034502074274584045
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,3,0.012222530486977867,0.006146656231443452
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,4,0.0012241135547368454,0.001150723623788345
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,5,0.0021803550245026587,0.0020420915840479357
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,6,0.18388974488667842,0.03571883134632025
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,7,0.02202896033540387,0.0073310585235183915
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,8,0.012011984955261663,0.006397907433684624
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,9,0.11929362698467487,0.06315728567749099
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,10,0.0014463974059525408,0.0013534062235519887
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,11,0.001911545088067446,0.001436094390233768
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,12,0.015502853609613922,0.012723717028185443
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,13,0.004022077371959992,0.0034074205058895143
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,14,0.031129084556851157,0.027120225274288725
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,15,0.027616961723280525,0.017221086838268455
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,16,0.23738210188399259,0.09765388700326054
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,17,0.02302949156313386,0.009151247103370085
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,18,0.2742647668362156,0.05077193286890373
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,19,0.001790424120352136,0.0017026300146255186
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,20,0.006720823869367323,0.004038803300490986
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,21,1.2365355260706457,0.8619097857997018
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,22,0.01013775080466118,0.0063885325656122165
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,23,0.001470668843772224,0.0014340466344674007
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,24,0.004509111142145434,0.0028024923980151414
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,25,0.004790791140600638,0.002822270034422456
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,26,7.410450293256413,2.3523516639199182
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,27,0.0025062056659299657,0.002347888766427951
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,28,0.0026901831358852905,0.0023333645761135858
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,29,0.076768711765328,0.03979060748085902
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,30,0.029056719509283548,0.009941500657893208
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,31,0.003784112963896411,0.0032532184682921655
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,32,0.5304944834470219,0.3411835078455394
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,33,2.7025281059600035,1.00894722441283
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,34,0.008667718025192875,0.003146063583833506
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,35,0.7354877249916437,0.5540518264880028
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,36,0.0011972987730106527,0.001144968241290376
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,37,0.0013897447360573262,0.001125517262476955
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,38,0.03368174865542059,0.027795953376089453
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,39,0.016756844090265628,0.008840046871238107
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,40,0.062123624353957456,0.0388727456344803
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,41,0.09059497853395755,0.019688490706936703
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,42,2.2708716159700324,1.6593848937172913
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,43,0.01235478525915701,0.006728640592826784
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,44,0.0020823694198566513,0.0016881709962667728
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,45,0.04228735783414017,0.019204288889229836
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,46,0.12533248629125468,0.031087508608042238
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,47,0.0016277596169221298,0.001338297722095701
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,48,0.49923095690357416,0.08442760473380172
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,49,0.003585446660037626,0.002321276688914112
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,50,0.002288921252361711,0.001828363442755376
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,51,0.06628836054651871,0.039755821377173955
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,52,0.0012390458924716626,0.001160907546001144
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,53,6.007444579108465,1.672996177137782
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,54,0.012351342411161018,0.005373398432808965
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,55,0.015117989892077877,0.008674740586859417
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,56,0.002923355355569716,0.0022333917961414335
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,57,0.007550672061083195,0.003013981812509329
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,58,0.0076742924581462485,0.0043480531090098855
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,59,0.012549984204132024,0.007220729884221651
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,60,0.5113245485784372,0.14706613977641103
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,61,1.2498005073653216,0.7391031899049313
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,62,0.008030626026764378,0.005775749839303446
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,63,0.39452498856071017,0.21145869004686108
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,64,0.020532160163486423,0.012330781242949842
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,65,0.0014145645682067814,0.0012917107613004272
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,66,0.008696103392327317,0.0067014543708848896
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,67,0.0028948009516669144,0.0027088839150379244
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,68,0.12404958980161508,0.06603708730873581
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,69,0.001297796700621934,0.0011245111803202122
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,70,0.029650481820834348,0.012772904269150318
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,71,0.0073493883881785614,0.004021584945419552
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,72,0.12508033368829652,0.03009558872949631
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,73,0.008973808547714422,0.005605911517262898
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,74,0.001955044777607558,0.001320761964770635
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,75,0.008456461464684843,0.0038697435597471034
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,76,0.0029999447591466106,0.0017090232172370836
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,77,0.8060780724176173,0.479479120731658
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,78,0.018897168737514774,0.009662255718224403
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,79,0.23953164245263636,0.21336214447702934
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,80,0.00585181139327426,0.004562079806521885
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,81,0.002840154475890356,0.002660940147809873
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,82,0.09311802560838746,0.024411240262378044
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,83,0.0022236703884530107,0.001835145970327746
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,84,0.005606472384639046,0.0048325538112049685
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,85,0.022002720360931233,0.015076924163022316
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,86,1.58156768973458,0.5212830836131754
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,87,0.005318963283928751,0.0027119496845055603
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,88,0.010174032923173325,0.00546962622100395
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,89,0.0018761653599686902,0.0017627127689584438
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,90,0.0035637787529905094,0.0030389945424981264
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,91,0.0014244957144996576,0.0013339158437133197
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,92,0.029105601158524817,0.012156263451091099
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,93,0.020053986235450207,0.018772180172323603
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,94,0.15753874171051804,0.0854471761644889
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,95,0.0017455554461688022,0.0016351447014980832
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,96,0.012031375191142989,0.010669038455214913
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,97,0.004121453430305447,0.0034667936764998103
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,98,0.0010388364705367038,0.0008296785558025779
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,99,0.08633885161218974,0.01680118870337683
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,100,0.0019012525909256936,0.0011950450337029877
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,101,0.011264392542581537,0.004253798559066697
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,102,0.004872438380664157,0.003705933587338149
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,103,0.034533841698162676,0.013623589608097664
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,104,0.0030236027025943224,0.0025695342656049842
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,105,0.036580490561779505,0.03245609683361725
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,106,0.03610265368572857,0.012889062975134223
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,107,2.899234533590354,0.6091672725599026
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,108,0.043058973495065954,0.01761302612964419
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,109,0.015232464847988389,0.006679275799326802
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,110,0.00614261347915703,0.0049303523598413675
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,111,0.04590023946715619,0.025689428376691577
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,112,0.011843049183101077,0.004305585765314403
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,113,0.3388630588742814,0.12433569986321977
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,114,0.006169967925321311,0.0035147710556490794
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,115,0.011254179722039865,0.006017549303765382
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,116,0.0018149201167594175,0.001435046026497775
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,117,5.497267117335611,1.5350842641550742
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,118,0.010746055049460426,0.005547971484478731
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,119,0.016092876146489615,0.01465278927050766
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,120,0.05871630155880044,0.014435151178204106
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,121,0.003586840131110267,0.001986203253676522
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,122,0.009492342166924867,0.004701884545934389
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,123,0.8711956584204776,0.24187734261689203
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,124,0.0017834590385404036,0.00165523322918771
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,125,0.04965570232770584,0.024192107494382064
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,126,0.5007084263716993,0.1262544260907682
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,127,0.0015252110480714048,0.0010216535467592743
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,128,0.007102121171493359,0.0038879451725085464
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,129,0.039542767785174675,0.015289318473832048
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,130,0.5356465197188279,0.1877839162234549
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,131,0.47962950636983065,0.18144930723298702
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,132,0.003861392691284228,0.001995534643144542
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,133,0.0022708037565028864,0.0018527261322287799
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,134,0.0067570127932051255,0.004204037268017735
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,135,2.3733729727381445,0.25686644360373834
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,136,0.0764752638637971,0.0388501751897933
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,137,0.11497244291705425,0.043741196337955014
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,138,0.5829208254255139,0.4734079815055995
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,139,2.4830150456868982,0.9967108713735503
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,140,0.15459154520276525,0.13886314127983782
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,141,0.0012227980437609764,0.0011447181762989091
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,142,0.007995354340984693,0.00744995992487957
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,143,0.006364418020128853,0.003253164214853591
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,144,0.010671492971847787,0.006196471768726165
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,145,0.1802575920030966,0.13390296878695196
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,146,0.02297078583448344,0.010502975970952746
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,147,0.1052542430459693,0.02576201211067153
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,148,0.07525898352111392,0.042038896635857595
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,149,0.008687784552687582,0.005992069455432831
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,150,0.006260091043564145,0.0037097571780813636
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,151,0.048611963165673434,0.01996535892326623
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,152,0.01043801769174043,0.006601108490114222
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,153,0.012728702534464268,0.006709514797930195
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,154,0.17709571254265088,0.02697480848275214
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,155,0.00402200021203409,0.0034503955242721025
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,156,0.002802128826381526,0.0023317920540354307
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,157,0.049231710546879776,0.029798894947914732
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,158,0.5692734570550442,0.2802068930876184
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,159,0.005970042430425888,0.003380324215921384
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,160,51.42016955672728,32.105707664238324
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,161,0.008685768827373989,0.00452720713011176
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,162,0.012307215968895854,0.009243418315970722
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,163,0.38528895454684875,0.11059824130637659
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,164,0.0032347700478141156,0.002474013933084537
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,165,5.88707596998861,1.706528077550591
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,166,0.1205152784947754,0.0316538686008644
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,167,0.09106223573707983,0.0153254776302157
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,168,0.19629036376037282,0.05351566664830977
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,169,0.4990065807562385,0.12174176863484615
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,170,0.06891357275405705,0.05480454979880788
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,171,0.05801256058413048,0.026074772765797557
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,172,0.06463199235479385,0.03741790282835214
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,173,0.014745731968900612,0.005634441769164001
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,174,0.6216336027623264,0.09382581413180649
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,175,0.008019790527931244,0.0035196903895111267
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,176,9.312997773049595,3.2474519890439812
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,177,0.5860239904697758,0.1529279646701199
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,178,0.07305755897191353,0.016322362451972
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,179,0.0012227980437609764,0.0011447181762989091
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,180,0.6063087488867215,0.25203945491059615
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,181,0.011785327618138488,0.011031601013325778
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,182,0.002224407343137295,0.0020539927690703895
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,183,0.23637855115421902,0.10675802804583132
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,184,0.0031678332952354295,0.0026233760031177207
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,185,0.0014463974059525408,0.0013534062235519887
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,186,0.0010982648279185647,0.0009676203448779672
K3_hc256_lag14_out7,3,256,GCRN,14,7,2,187,0.04873204881982291,0.02230653676888606
